 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  S,  Z =  16,  atomic weight = 3.20660E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 3.39937E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 16
 #
 # Total elastic cross section = 1.06165E-18 cm**2 = 3.79121E-02 a0**2
 # 1st transport cross section = 2.22232E-23 cm**2 = 7.93604E-07 a0**2
 # 2nd transport cross section = 6.32969E-23 cm**2 = 2.26037E-06 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.330E+02  8.40999E-01  2.24358E-26  8.01196E-10  0.00000E+00  1.0E-07
  1.335E+02  8.44177E-01  2.18583E-26  7.80575E-10  0.00000E+00  1.0E-07
  1.340E+02  8.47329E-01  2.12934E-26  7.60401E-10  0.00000E+00  1.0E-07
  1.345E+02  8.50455E-01  2.07407E-26  7.40664E-10  0.00000E+00  1.0E-07
  1.350E+02  8.53553E-01  2.02000E-26  7.21355E-10  0.00000E+00  1.0E-07
  1.355E+02  8.56625E-01  1.96710E-26  7.02464E-10  0.00000E+00  1.0E-07
  1.360E+02  8.59670E-01  1.91535E-26  6.83982E-10  0.00000E+00  1.0E-07
  1.365E+02  8.62687E-01  1.86471E-26  6.65902E-10  0.00000E+00  1.0E-07
  1.370E+02  8.65677E-01  1.81518E-26  6.48213E-10  0.00000E+00  1.0E-07
  1.375E+02  8.68639E-01  1.76672E-26  6.30909E-10  0.00000E+00  1.0E-07
  1.380E+02  8.71572E-01  1.71932E-26  6.13980E-10  0.00000E+00  1.0E-07
  1.385E+02  8.74478E-01  1.67295E-26  5.97420E-10  0.00000E+00  1.0E-07
  1.390E+02  8.77355E-01  1.62758E-26  5.81220E-10  0.00000E+00  1.0E-07
  1.395E+02  8.80203E-01  1.58321E-26  5.65374E-10  0.00000E+00  1.0E-07
  1.400E+02  8.83022E-01  1.53980E-26  5.49874E-10  0.00000E+00  1.0E-07
  1.405E+02  8.85812E-01  1.49735E-26  5.34712E-10  0.00000E+00  1.0E-07
  1.410E+02  8.88573E-01  1.45582E-26  5.19883E-10  0.00000E+00  1.0E-07
  1.415E+02  8.91304E-01  1.41521E-26  5.05379E-10  0.00000E+00  1.0E-07
  1.420E+02  8.94005E-01  1.37549E-26  4.91195E-10  0.00000E+00  1.0E-07
  1.425E+02  8.96677E-01  1.33664E-26  4.77323E-10  0.00000E+00  1.0E-07
  1.430E+02  8.99318E-01  1.29866E-26  4.63758E-10  0.00000E+00  1.0E-07
  1.435E+02  9.01928E-01  1.26151E-26  4.50494E-10  0.00000E+00  1.0E-07
  1.440E+02  9.04508E-01  1.22519E-26  4.37525E-10  0.00000E+00  1.0E-07
  1.445E+02  9.07058E-01  1.18969E-26  4.24845E-10  0.00000E+00  1.0E-07
  1.450E+02  9.09576E-01  1.15497E-26  4.12448E-10  0.00000E+00  1.0E-07
  1.455E+02  9.12063E-01  1.12104E-26  4.00331E-10  0.00000E+00  1.0E-07
  1.460E+02  9.14519E-01  1.08787E-26  3.88486E-10  0.00000E+00  1.0E-07
  1.465E+02  9.16943E-01  1.05546E-26  3.76910E-10  0.00000E+00  1.0E-07
  1.470E+02  9.19335E-01  1.02378E-26  3.65597E-10  0.00000E+00  1.0E-07
  1.475E+02  9.21696E-01  9.92820E-27  3.54542E-10  0.00000E+00  1.0E-07
  1.480E+02  9.24024E-01  9.62575E-27  3.43742E-10  0.00000E+00  1.0E-07
  1.485E+02  9.26320E-01  9.33028E-27  3.33190E-10  0.00000E+00  1.0E-07
  1.490E+02  9.28584E-01  9.04167E-27  3.22884E-10  0.00000E+00  1.0E-07
  1.495E+02  9.30815E-01  8.75979E-27  3.12818E-10  0.00000E+00  1.0E-07
  1.500E+02  9.33013E-01  8.48453E-27  3.02988E-10  0.00000E+00  1.0E-07
  1.505E+02  9.35178E-01  8.21578E-27  2.93391E-10  0.00000E+00  1.0E-07
  1.510E+02  9.37310E-01  7.95342E-27  2.84022E-10  0.00000E+00  1.0E-07
  1.515E+02  9.39409E-01  7.69735E-27  2.74877E-10  0.00000E+00  1.0E-07
  1.520E+02  9.41474E-01  7.44746E-27  2.65954E-10  0.00000E+00  1.0E-07
  1.525E+02  9.43505E-01  7.20365E-27  2.57247E-10  0.00000E+00  1.0E-07
  1.530E+02  9.45503E-01  6.96582E-27  2.48754E-10  0.00000E+00  1.0E-07
  1.535E+02  9.47467E-01  6.73388E-27  2.40471E-10  0.00000E+00  1.0E-07
  1.540E+02  9.49397E-01  6.50773E-27  2.32395E-10  0.00000E+00  1.0E-07
  1.545E+02  9.51293E-01  6.28728E-27  2.24523E-10  0.00000E+00  1.0E-07
  1.550E+02  9.53154E-01  6.07244E-27  2.16851E-10  0.00000E+00  1.0E-07
  1.555E+02  9.54981E-01  5.86313E-27  2.09376E-10  0.00000E+00  1.0E-07
  1.560E+02  9.56773E-01  5.65926E-27  2.02096E-10  0.00000E+00  1.0E-07
  1.565E+02  9.58530E-01  5.46076E-27  1.95007E-10  0.00000E+00  1.0E-07
  1.570E+02  9.60252E-01  5.26753E-27  1.88107E-10  0.00000E+00  1.0E-07
  1.575E+02  9.61940E-01  5.07952E-27  1.81393E-10  0.00000E+00  1.0E-07
  1.580E+02  9.63592E-01  4.89664E-27  1.74862E-10  0.00000E+00  1.0E-07
  1.585E+02  9.65209E-01  4.71882E-27  1.68512E-10  0.00000E+00  1.0E-07
  1.590E+02  9.66790E-01  4.54600E-27  1.62340E-10  0.00000E+00  1.0E-07
  1.595E+02  9.68336E-01  4.37810E-27  1.56345E-10  0.00000E+00  1.0E-07
  1.600E+02  9.69846E-01  4.21506E-27  1.50522E-10  0.00000E+00  1.0E-07
  1.605E+02  9.71321E-01  4.05681E-27  1.44871E-10  0.00000E+00  1.0E-07
  1.610E+02  9.72759E-01  3.90331E-27  1.39390E-10  0.00000E+00  1.0E-07
  1.615E+02  9.74162E-01  3.75447E-27  1.34075E-10  0.00000E+00  1.0E-07
  1.620E+02  9.75528E-01  3.61026E-27  1.28925E-10  0.00000E+00  1.0E-07
  1.625E+02  9.76858E-01  3.47062E-27  1.23938E-10  0.00000E+00  1.0E-07
  1.630E+02  9.78152E-01  3.33548E-27  1.19112E-10  0.00000E+00  1.0E-07
  1.635E+02  9.79410E-01  3.20480E-27  1.14446E-10  0.00000E+00  1.0E-07
  1.640E+02  9.80631E-01  3.07853E-27  1.09936E-10  0.00000E+00  1.0E-07
  1.645E+02  9.81815E-01  2.95662E-27  1.05583E-10  0.00000E+00  1.0E-07
  1.650E+02  9.82963E-01  2.83903E-27  1.01384E-10  0.00000E+00  1.0E-07
  1.655E+02  9.84074E-01  2.72571E-27  9.73369E-11  0.00000E+00  1.0E-07
  1.660E+02  9.85148E-01  2.61662E-27  9.34411E-11  0.00000E+00  1.0E-07
  1.665E+02  9.86185E-01  2.51171E-27  8.96947E-11  0.00000E+00  1.0E-07
  1.670E+02  9.87185E-01  2.41095E-27  8.60965E-11  0.00000E+00  1.0E-07
  1.675E+02  9.88148E-01  2.31430E-27  8.26450E-11  0.00000E+00  1.0E-07
  1.680E+02  9.89074E-01  2.22172E-27  7.93390E-11  0.00000E+00  1.0E-07
  1.685E+02  9.89962E-01  2.13318E-27  7.61772E-11  0.00000E+00  1.0E-07
  1.690E+02  9.90814E-01  2.04864E-27  7.31584E-11  0.00000E+00  1.0E-07
  1.695E+02  9.91627E-01  1.96808E-27  7.02815E-11  0.00000E+00  1.0E-07
  1.700E+02  9.92404E-01  1.89146E-27  6.75454E-11  0.00000E+00  1.0E-07
  1.705E+02  9.93143E-01  1.81876E-27  6.49492E-11  0.00000E+00  1.0E-07
  1.710E+02  9.93844E-01  1.74995E-27  6.24918E-11  0.00000E+00  1.0E-07
  1.715E+02  9.94508E-01  1.68500E-27  6.01723E-11  0.00000E+00  1.0E-07
  1.720E+02  9.95134E-01  1.62388E-27  5.79899E-11  0.00000E+00  1.0E-07
  1.725E+02  9.95722E-01  1.56659E-27  5.59438E-11  0.00000E+00  1.0E-07
  1.730E+02  9.96273E-01  1.51308E-27  5.40332E-11  0.00000E+00  1.0E-07
  1.735E+02  9.96786E-01  1.46336E-27  5.22574E-11  0.00000E+00  1.0E-07
  1.740E+02  9.97261E-01  1.41739E-27  5.06158E-11  0.00000E+00  1.0E-07
  1.745E+02  9.97698E-01  1.37515E-27  4.91077E-11  0.00000E+00  1.0E-07
  1.750E+02  9.98097E-01  1.33665E-27  4.77326E-11  0.00000E+00  1.0E-07
  1.755E+02  9.98459E-01  1.30185E-27  4.64899E-11  0.00000E+00  1.0E-07
  1.760E+02  9.98782E-01  1.27075E-27  4.53793E-11  0.00000E+00  1.0E-07
  1.765E+02  9.99067E-01  1.24334E-27  4.44003E-11  0.00000E+00  1.0E-07
  1.770E+02  9.99315E-01  1.21960E-27  4.35526E-11  0.00000E+00  1.0E-07
  1.775E+02  9.99524E-01  1.19953E-27  4.28358E-11  0.00000E+00  1.0E-07
  1.780E+02  9.99695E-01  1.18311E-27  4.22497E-11  0.00000E+00  1.0E-07
  1.785E+02  9.99829E-01  1.17035E-27  4.17941E-11  0.00000E+00  1.0E-07
  1.790E+02  9.99924E-01  1.16124E-27  4.14687E-11  0.00000E+00  1.0E-07
  1.795E+02  9.99981E-01  1.15578E-27  4.12736E-11  0.00000E+00  1.0E-07
  1.800E+02  1.00000E+00  1.15396E-27  4.12087E-11  0.00000E+00  3.3E-07
